% # columns="iteration, evaluation, void, void, void, xmean", seed=457558, Fri May 31 14:08:26 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 16 0 0 0 -0.1346688240988081 -0.25389195975567747 -0.11697717713105923 -0.16000225580742633 -0.20420325950913293 0.038040969235441625 0.1260029893613701 -0.019722669661415667 -0.03490027551521488 -0.14588097652023013 0.15710226995435198 0.17564115199861216 0.20827103406616085 -0.24950777724155335 0.22640810916161838 0.13357870442054656 -0.8327890261349763 -0.058432567131960905 0.5029581866306027 -0.08017344612903461 0.08992883011303626 -0.055347450165611906 -0.11417152384568412 -0.2640529837905809 0.466017729910511 0.13285897032849345 0.2981905177953943 0.29172700558680664 -0.2593922208241445 0.264778537817733 0.2897816003620442 -0.056622539338881686 -0.6649659185900618 -0.037310830502134934 0.012737489285895454 -0.21507709295586447 0.1199589879175798 0.11811543435253649 -0.13377262763189857 -0.05981594827618946 0.032779013322666174 -0.06294804897722667 0.2009427529428229 -0.21214550146651104 -0.2693995456521051 -0.29673278875316744 0.16763348324753746 0.16156685522855932 0.4611823164660431 0.08877739418516854 -0.26429724571781926 -0.26501435014897873 -0.059417632223238294 0.023971314238373786 0.03020460680433881 -0.10978459813884853 0.20728623965204793 0.04644983161475514 -0.024799525481745046 0.03225121656062686 -0.2444985715989048 -0.011135757094995492 0.29836433511889326 -0.43155390671720456
2 32 0 0 0 0.03821622384685705 -0.36280451266982 -0.1284274181036429 0.13988058509228174 -0.19482232819926332 -0.04890035413056459 -0.05129050743294716 -0.22189361285944853 0.1680815679226598 0.0031133676151834655 0.021330074466420018 0.07005456841337752 0.6608052383105609 -0.31150944538755054 0.6316841929015564 0.16766437248250754 -1.0625395623172 -0.24296734379369345 0.6168384131958683 0.041213614055624945 0.30235732108523994 -0.5148612050955548 0.15425029954009123 -0.721154586727721 0.39070798235653215 0.33692559899532626 0.311895607858635 0.016214752196224702 -0.46028161921769273 0.7259698966412695 0.21654653047350464 -0.24537927822595812 -0.7314607668661774 0.2898220012474191 -0.10256041795739512 -0.31975784907395627 -0.17360039194761573 0.1496494936880516 -0.0917310294741367 0.11535086061664421 0.05602665523633792 0.11868589060447576 0.2716262591887452 -0.5708246518564276 -0.5167537683814235 -0.3226932174015547 -0.00476408457389399 -0.03917553959726569 0.7852855922698453 -0.4605836759159297 -0.4629284881989732 -0.40950647191379824 -0.10632957720772931 -0.021667833264553744 -0.3219692944418893 -0.1566470348619408 0.2446750344876348 0.16613213797429868 0.2648443740114122 0.07099522377794698 -0.29918890005354315 0.22075460790181903 0.4179620397050442 -0.6277891267774879
3 48 0 0 0 0.3966287937978422 -0.18220620804349852 -0.3280357010715003 -0.14258569494239431 -0.01493273339168033 -0.25820071858800675 -0.09141417860092474 0.04562399337616646 -0.06250745126585719 0.08412164644528193 0.1430867980552038 -0.06576189046138868 0.5980327114750558 -0.20624034781807649 0.7170080579439614 0.37867841953480663 -1.0239236632173958 -0.47331511052496666 0.6152192180759959 0.3056303311617672 0.33168744459198574 -0.28304900189834564 0.12059292885114437 -0.829217717224232 0.48513993315898485 0.21079318529834512 0.460546544972612 -0.29410174670085293 -0.3289605322690556 0.8125449991156641 -0.05523275698137664 -0.3315615722001742 -0.6369902960230391 0.05167107374163621 -0.1449265719956147 -0.3105567570989658 -0.16919622803523357 -0.04628132991936082 0.07928215905248759 0.21103668032017192 -0.175412457400793 -0.06471789060614178 0.2058855057651196 -0.6244194713315927 -0.4675983199699538 -0.0035377071063035226 -0.140318556402989 0.08590217211872916 0.9042166894937734 -0.3134912294958502 -0.5185694263379658 -0.7082245594320468 -0.2184041274459936 -0.41383344533205063 -0.4357272763304201 -0.10121981699352499 0.29440367161503733 0.1849688796933796 0.17920992677331857 -0.14527604841918168 -0.40958336766665143 0.26110982999058746 0.4253273216459452 -0.7626410235577886
4 64 0 0 0 0.4238647045505806 0.007700568914036948 -0.31384419500318794 -0.3384789989678095 -0.17054473852582513 0.0007296565946423583 0.13509801508158598 -0.27016547875913594 -0.04325776027898235 -0.14492924109116767 0.5275579450828368 -0.176056274004685 0.5913115559134188 -0.3281996353885909 1.1383207917229698 0.18287934978941703 -0.8736322786137007 -0.3512502834619294 0.9799884057628487 0.39031763376063283 0.6230691728973207 -0.39058056299865557 -0.10747260888398613 -0.8882761072364248 0.47434867152358656 -0.11937627757005304 0.3628663743106609 -0.5872973188501055 -0.5564224313094 0.9023618876776054 -0.018948463089993456 -0.520753266662015 -0.8369564678801242 0.02983282110227681 -0.4125200437301074 -0.08299952113306233 -0.11580570801798774 0.19774571019510562 0.11690395836890478 0.25009600245308616 0.007545181731584999 -0.2589201646334715 0.1680050152352053 -0.6515749174743237 -0.6694287178407312 -0.23561620770949632 -0.3942589225269598 0.38153141671049406 0.6070886314664427 -0.35844049777305764 -0.5447124064908797 -0.5733749207264494 -0.34927207168880264 -0.3897004308962221 -0.06961746651444811 -0.051739061733080904 0.3629237444568471 -0.014001563573786568 0.1356788505922293 -0.050882484541523915 -0.3897381271329951 0.1584761305727121 0.39528344803724497 -0.9522208418708547
5 80 0 0 0 0.48107882660664797 0.016711691313974347 -0.17033282903575997 -0.46628120356986824 -0.11704851633176305 -0.03186641593331393 -0.02377127881454541 -0.12312519782696901 0.24649545992732066 -0.20149325818062874 0.4931869391828804 -0.2877972509053655 0.8980343933521033 -0.3883612909389622 1.1031910578368658 0.2505107105923894 -0.9860814349778815 -0.3517269098308634 0.8879245150079306 0.7058491235976708 0.6280597476521473 -0.45404361942369303 -0.06496878783101018 -1.061825655123526 0.3209458374579281 -0.03232751518647359 0.16151640720863708 -0.632236694554068 -0.6860663116904822 0.9567816156781906 -0.016565739087495607 -0.8416796853736307 -1.1067417084257327 0.05830893795413266 -0.40573693240928893 -0.10683601138195137 -0.18946396527664056 0.2397261141972596 0.16233390162907185 0.1512252367961558 -0.27026988011380537 -0.22797606513143565 0.4512856435620132 -0.5778919316722506 -0.7185207943269327 -0.624039010912546 -0.09237767550741532 0.5571738389089462 0.7640751603590091 -0.22602674003427436 -0.7326603515679639 -0.5733191818900769 -0.46807632116550113 -0.3702123111340247 -0.2565220266521231 -0.1611291246209161 0.07422824804135486 -0.42957106380800153 0.1528722589326491 -0.18462106116053437 -0.42634744075522607 0.2515195027363394 0.7338268947958273 -1.0457295716170103
6 96 0 0 0 0.48760863790436987 -0.16150464069396311 -0.04214818422054781 -0.7952984712600345 -0.2083361786603962 -0.40314341512562984 0.2652103147739082 -0.20855860700520504 0.08585233453134669 -0.09537892304200303 0.38926887736220434 -0.7796734202233129 1.0813316390053986 0.09857193595776498 1.1654543003135103 0.21055752427063737 -1.0549680159865018 0.046831091408281345 1.1437185408654174 0.8260138311437614 0.7183657331245035 -0.5329404836751853 0.023536296495923953 -1.2532641627697152 0.16180669646652276 0.11269183204878852 0.36709225210625296 -0.2275258730270301 -0.7447446308571851 1.120242956933005 0.23172762130096258 -0.7396247060933918 -0.9350838889942056 -0.21729906088791506 -0.017458411627443937 0.08077904399954752 -0.16414741655259554 0.01625817754737907 0.26184485430929266 -0.037602150951535324 -0.38470926997561994 -0.2610394577761509 0.44876943232994243 -0.6473762773565088 -0.9108124252883416 -0.6349491376508526 -0.09615079890328816 0.3371534459580899 0.6992355706540282 -0.3590029775527687 -0.43444923011377135 -0.6677801879116079 -0.5989083893727541 -0.3945570861297454 -0.16617564147205466 0.041196434905832774 0.34786358929935535 -0.4174231735587147 0.10873427060482832 0.025145252056762407 -0.41166281487578477 0.3798998261074909 0.7966570601744785 -1.179735536997363
7 112 0 0 0 0.5246209022789358 0.007929572060313445 0.03500169185596366 -0.8267049658962661 -0.353400638074881 -0.4351507500824498 0.46140929828710897 -0.19278884149754882 -0.03241774350642254 -0.007229107865826562 0.29552356964824417 -1.0342036401206465 1.213899006296708 0.1538148267756995 1.6189670791372484 0.01104243015727932 -1.3199164369490457 -0.09014394460217048 0.9934936462579339 1.0784349755339382 0.5543315676945343 -0.679359595052021 -0.5293593423579558 -1.1265908097732673 0.10145873547369162 -0.04202553583488822 0.27317820521263847 -0.2461454349308062 -0.6026499471160173 1.0781956970784077 0.3307566285887604 -0.8039795471107126 -0.8998070105230774 -0.49367220707889164 -0.0951979626620649 0.1995315638813166 -0.13494430277814984 -0.1773863591851265 0.07312229556628574 0.01699893127611373 -0.4964763151461239 0.14659732424302352 0.6004889774175043 -0.47767540200940745 -0.9825860770569442 -0.9119911022159799 0.088957320027634 0.25506242093251413 0.2216857086552798 -0.370248152103018 -0.5909711239486957 -0.512658779133903 -0.3031699977054668 -0.39588068676411947 0.21463597944797763 0.21968326282586056 0.4235885731305846 -0.5306453380697242 0.2558537763226119 -0.1370120165730867 -0.280241724742114 0.022695979190272775 0.6917625350011023 -1.147216491521366
8 128 0 0 0 0.549802086464864 -0.03980046075779546 0.1616961189541154 -0.7832872778402198 -0.24437263451114252 -0.6982029343794712 0.19045716550648495 -0.3300900427280117 0.17155608279906606 -0.12617170383884604 0.15051074225281486 -0.7687224165757537 1.3213721432634284 0.28108319222931993 1.9352776179177928 0.13264051250092604 -1.060183646889367 0.0883741044288073 1.0529891840688304 0.8597023442216981 0.6498343228019137 -0.6203592376235656 -1.093100926235495 -1.0740122040751026 0.259016854877173 0.03113830001080964 0.4208442957272634 -0.18477028305829105 -0.5283126327003511 0.9280945079810938 0.6334131498941563 -0.7195361721383549 -0.7679195206262989 -0.19217890876603155 0.28575146913467364 0.3364003554705647 -0.3239718016467042 -0.07053766301503438 0.0859798950610883 -0.24914489571071358 -0.7516092529898599 0.2116721821320792 0.4205404944848229 -0.3821684149211635 -0.9679837710423106 -1.2397950247415752 0.5409637870294742 -0.00493244484151123 0.07277725917820438 -0.5168414536860955 -0.788470293398933 -0.5312613200672779 -0.3323091299910399 -0.7194326426579548 -0.10753642526786117 0.11293487902897664 0.2934980472424634 -0.6813574261822142 0.46820651065165364 -0.17203729628632294 -0.1975463854294741 0.09154994489510158 0.4533117665572665 -1.1653289309460575
9 144 0 0 0 0.34809517254319494 -0.1704491023000806 0.09884884967108046 -1.0022194431029452 -0.5161706582330698 -0.5174257546369252 0.26036923407481943 -0.20242297499877934 0.20206760022190529 0.038131002500540495 0.2094209320212243 -0.4138049342652657 1.155713533910478 0.515108687006199 1.7638425906459023 -0.13965448021482876 -1.0171076643478238 0.22205323768806506 0.8045956197844719 0.9958519650899168 0.6647025902357643 -0.8230023332636426 -0.9347889042396237 -0.9660883122577999 0.150237333380157 0.10363745249983927 0.5068005340643746 -0.3141392071684008 -0.4322337275646027 1.0930841915268805 0.5999472631596559 -0.8976974748577212 -0.8395727013456126 -0.3275367797454122 0.42315706896837363 0.3018585102497605 -0.28846812989356896 -0.09389175039503088 0.317872004823219 -0.30214723907091845 -0.7209372008748974 0.42515960410728015 0.4843625007183334 -0.5090116445514655 -0.777262567799827 -1.1756547869261393 0.41704346887167937 -0.08868189899524677 0.5336527159549002 -0.6167176170983857 -0.7900120480899856 -0.3650331951812738 -0.7936327490448787 -0.38987645314878583 0.007831358752903694 0.13043869927700336 0.28684892414782776 -0.5659999801309649 0.28160362416613094 -0.006631217364130748 -0.5994629810058327 0.4782714355795985 0.6821115422661645 -1.3924682613885377
10 160 0 0 0 0.49717082427506865 -0.3134202885892469 -0.007892815614211082 -1.139785855753735 -0.5829005284812439 -0.5177919643137064 0.33332587162181465 -0.2599684248780791 0.10238211589654798 -0.17443594865620107 0.15926204678750622 -0.41004137984433664 0.9163191758493651 0.3720400590553142 1.5947365528938866 -0.19984683516207544 -1.0453594830504245 0.333364783250152 0.712343253240266 1.222482836916322 0.7687709708510159 -0.5892776628805841 -1.2278652344043761 -1.200863852013131 0.45306618097279605 -0.24046753768492832 0.38514585802877654 -0.5121831692869003 -0.5531215662314171 1.153727867733074 0.7630747582385382 -1.0234896890388059 -0.9647080276951125 -0.5772329812568676 0.391176396783465 0.046278872456347764 -0.20927976005405127 -0.3188450959155647 0.13752293073986613 -0.5158388025677777 -0.6418077171541348 0.34123157631742596 0.576979921295486 -0.7963699810904482 -0.9371253980595416 -1.250600791084924 0.6421664223318827 -0.4109922824369839 0.7179499029010661 -0.6426799118838212 -1.1072584260668896 -0.31063556003734805 -0.7991367506076361 -0.23152280396974972 0.1309989099658401 -0.15801930921439444 0.12208929572373167 -0.36344142049502276 0.28068228946537815 -0.07952790389269736 -0.9742391611204594 0.6247734789341299 0.9292575198665395 -1.4660879619612446
