Vector,Density,Difficulty,SMB,KI
152,24.21875,0.0,0.3225806451612903,0.6774193548387096
153,17.1875,0.0,0.6363636363636364,0.36363636363636365
154,15.625,6.25,0.3333333333333333,0.6666666666666666
155,7.8125,0.0,0.4,0.6
156,14.0625,6.25,0.95,0.05
157,19.53125,0.0,0.6,0.4
158,14.84375,0.0,1.0,0.0
159,16.40625,0.0,0.42857142857142855,0.5714285714285714
160,14.0625,0.0,0.7222222222222222,0.2777777777777778
161,23.4375,0.0,0.7333333333333333,0.26666666666666666
162,18.75,0.0,0.875,0.125
163,17.96875,6.25,0.8333333333333334,0.16666666666666666
164,15.625,0.0,0.75,0.25
165,22.65625,0.0,0.8620689655172413,0.13793103448275862
166,19.53125,0.0,0.44,0.56
167,17.1875,12.5,0.8888888888888888,0.1111111111111111
168,10.15625,0.0,0.8461538461538461,0.15384615384615385
169,23.4375,0.0,0.6,0.4
170,21.09375,0.0,0.7575757575757576,0.24242424242424243
171,14.84375,12.5,0.8571428571428571,0.14285714285714285
172,17.1875,0.0,0.8181818181818182,0.18181818181818182
173,17.1875,0.0,0.2727272727272727,0.7272727272727273
174,14.84375,0.0,0.631578947368421,0.3684210526315789
175,14.84375,0.0,0.8888888888888888,0.1111111111111111
176,24.21875,12.5,0.9393939393939394,0.06060606060606061
177,19.53125,0.0,0.88,0.12
178,14.84375,0.0,0.3157894736842105,0.6842105263157895
179,28.125,0.0,0.2222222222222222,0.7777777777777778
180,10.9375,0.0,0.2857142857142857,0.7142857142857143
181,14.0625,6.25,0.9545454545454546,0.045454545454545456
182,12.5,0.0,0.4375,0.5625
183,14.84375,6.25,0.95,0.05
184,19.53125,6.25,0.7692307692307693,0.23076923076923078
185,20.3125,0.0,0.7241379310344828,0.27586206896551724
186,16.40625,0.0,0.047619047619047616,0.9523809523809523
187,15.625,0.0,0.7619047619047619,0.23809523809523808
188,21.875,18.75,0.41935483870967744,0.5806451612903226
189,19.53125,6.25,0.6538461538461539,0.34615384615384615
190,14.0625,0.0,0.3333333333333333,0.6666666666666666
191,20.3125,6.25,0.7037037037037037,0.2962962962962963
192,17.1875,0.0,0.2727272727272727,0.7272727272727273
193,19.53125,0.0,0.76,0.24
194,23.4375,6.25,0.1935483870967742,0.8064516129032258
195,18.75,0.0,0.6666666666666666,0.3333333333333333
196,15.625,0.0,0.35,0.65
197,14.0625,0.0,0.05555555555555555,0.9444444444444444
198,18.75,6.25,0.6538461538461539,0.34615384615384615
199,11.71875,0.0,0.2,0.8
200,27.34375,0.0,0.6216216216216216,0.3783783783783784
201,7.8125,0.0,0.0,1.0
202,16.40625,0.0,0.7142857142857143,0.2857142857142857
203,17.1875,0.0,0.9545454545454546,0.045454545454545456
204,10.9375,0.0,0.07142857142857142,0.9285714285714286
205,17.1875,0.0,0.7272727272727273,0.2727272727272727
206,14.0625,0.0,0.7222222222222222,0.2777777777777778
207,13.28125,0.0,0.4117647058823529,0.5882352941176471
208,17.96875,0.0,0.43478260869565216,0.5652173913043478
209,16.40625,0.0,0.047619047619047616,0.9523809523809523
210,21.09375,0.0,0.37037037037037035,0.6296296296296297
211,16.40625,0.0,0.2857142857142857,0.7142857142857143
212,14.84375,6.25,0.8,0.2
213,23.4375,0.0,0.8,0.2
214,14.0625,0.0,0.4444444444444444,0.5555555555555556
215,23.4375,0.0,0.36666666666666664,0.6333333333333333
216,9.375,0.0,0.3333333333333333,0.6666666666666666
217,17.1875,0.0,0.5454545454545454,0.45454545454545453
218,19.53125,0.0,0.56,0.44
219,19.53125,0.0,0.84,0.16
220,15.625,6.25,0.8620689655172413,0.13793103448275862
221,15.625,0.0,0.2,0.8
222,21.875,0.0,0.6071428571428571,0.39285714285714285
223,21.09375,0.0,0.5925925925925926,0.4074074074074074
224,11.71875,0.0,0.8,0.2
225,21.09375,0.0,0.37037037037037035,0.6296296296296297
226,19.53125,0.0,0.56,0.44
227,17.1875,0.0,0.6818181818181818,0.3181818181818182
228,21.875,0.0,0.5714285714285714,0.42857142857142855
229,14.0625,0.0,0.0,1.0
230,13.28125,0.0,0.35294117647058826,0.6470588235294118
231,17.96875,6.25,0.84,0.16
232,18.75,0.0,0.7777777777777778,0.2222222222222222
233,21.09375,6.25,0.7142857142857143,0.2857142857142857
234,10.15625,0.0,0.07692307692307693,0.9230769230769231
235,14.0625,0.0,0.1111111111111111,0.8888888888888888
236,15.625,0.0,0.8,0.2
237,17.96875,0.0,0.043478260869565216,0.9565217391304348
238,10.9375,0.0,0.0,1.0
239,21.875,0.0,0.5714285714285714,0.42857142857142855
240,25.0,0.0,0.40625,0.59375
241,14.0625,0.0,1.0,0.0
