Epoch,Loss,BCE,KLD
1,2373.832589285714,2373.8302434689153,0.002316775342459401
2,1492.0093729332011,1491.999720982143,0.009645826641529326
3,977.2405030588625,977.2184451471561,0.02206046981786294
4,709.8141611896494,709.783363301918,0.030798690817343495
5,568.0399021370702,568.0039372519841,0.0359625258142986
6,487.25954086061506,487.2201760912698,0.039366279960309385
7,437.6391136532738,437.5978138434193,0.04129847584578095
8,403.824386677414,403.78236607142856,0.042017849349471
9,378.1838546833664,378.1407619254299,0.043093625830594826
10,357.28187779017856,357.237377025463,0.04450145758018292
11,338.5220966641865,338.47610263723544,0.04599212023316237
12,320.7952138103505,320.7473648313492,0.04784793450088097
13,305.4707806299603,305.4216747788525,0.04910593404971733
14,292.29924148478835,292.2480236235119,0.05121744120562518
15,279.1555434131118,279.10335932333004,0.05218689403836689
16,267.642894603588,267.58912553736775,0.05376993127600856
17,255.73500537367724,255.68013444527116,0.05487143110345911
18,246.05060557208995,245.9932544849537,0.0573525693681505
19,235.8370380704365,235.77744321469908,0.05959613928719172
20,226.86613214079034,226.8040984623016,0.062032644080106544
21,217.6571154720569,217.59287290219908,0.06424422459627585
22,210.74007936507937,210.67321454406417,0.06686478380172972
23,200.89798667948082,200.82743778935185,0.0705471120814167
24,191.98726722676918,191.91429889012898,0.07296773617860501
25,183.8128384383267,183.73685386698082,0.07598434364984906
26,176.11748976934524,176.03915033895504,0.0783384432868352
27,166.9440982556217,166.8636707124256,0.0804264923882863
28,158.99940967055224,158.9169521432705,0.08245742005645913
29,151.71361787987763,151.6294281167328,0.08418913493080744
30,144.5438445560516,144.45737550119875,0.08646618310736601
31,138.12107308201058,138.03288987578537,0.08818365720214036
32,131.8575181103257,131.7681755590691,0.08934273353960148
33,123.87977236793155,123.78875829303075,0.09101470500703841
34,116.6829349578373,116.58987798135747,0.09305758514101543
35,110.51456705729167,110.41950593171296,0.0950620313170095
36,105.73652059565146,105.63999333457342,0.09652743579218627
37,101.05301080935847,100.95502710090112,0.0979834656236033
38,96.85736116278109,96.75837118158896,0.0989911745464991
39,92.70782309234458,92.6074871083416,0.1003353784954737
40,88.94071322647983,88.83909324363425,0.10161896042092136
41,84.2474281270668,84.14434975921792,0.10307773648115692
42,81.03628685360863,80.93237918268436,0.10390797178581278
43,76.66566297743056,76.56057497054812,0.10508816330521195
44,73.25968133835565,73.15371171254961,0.1059701783316476
45,70.42706750940394,70.32026987227182,0.1067974813400753
46,67.6447892769304,67.5374271453373,0.10736262861383024
47,65.62333590391452,65.51487901475694,0.10845721461785533
48,62.61902953455688,62.50972622664517,0.10930350280943371
49,59.99605435164517,59.88627309647818,0.10978151503063384
50,58.78598135489005,58.675542276372354,0.11043956796958963
51,56.224654263289516,56.11333098234954,0.1113232071437533
52,54.174960343295304,54.06316299034805,0.11179761596457669
53,52.846545345568785,52.733774013620206,0.1127711919249681
54,50.73104260964369,50.61800033327133,0.1130425772338948
55,49.07456558469742,48.960619729662696,0.11394578439218027
56,47.774828714037696,47.66061805038856,0.11421092225130274
57,45.49413352037864,45.37908257378472,0.11505072142081287
58,44.412998744419646,44.29760709893767,0.11539202707785147
59,42.43310094762732,42.316788607804234,0.11631192732109595
60,42.21858917720734,42.1021402348917,0.1164492892209815
61,41.99687364366319,41.87969873821925,0.11717477740434112
62,40.2295490244709,40.11169821118552,0.11785130147580747
63,38.25566270616319,38.13719185319527,0.11847024430673589
64,37.020858038039435,36.901835931041255,0.11902248039447441
65,35.82150962869957,35.70218654410549,0.11932352547923093
66,34.766973424840856,34.64732724144345,0.11964588001291587
67,33.14916362459697,33.0289879854394,0.1201754890421711
68,32.2972081098607,32.176803508132856,0.12040470832239383
69,31.665931984230323,31.54526644913608,0.12066544868327954
70,30.63525988059069,30.51446404028191,0.12079541077689519
71,29.829215236441797,29.70807611374628,0.12113908232835235
72,29.347194772548775,29.225958284246857,0.12123630601893026
73,28.440463757388805,28.318931458488343,0.12153254551862283
74,28.118888088004297,27.997484479631698,0.12140374461179057
75,27.302015355024388,27.18041039522363,0.12160490114222128
76,26.332543751550098,26.210763598245286,0.12178016150439228
77,25.88769854187335,25.765920810598544,0.1217778340849296
78,25.13503640795511,25.012974491825812,0.122061637343553
79,25.440028114924356,25.31785898359995,0.1221694101101507
80,24.697909400576638,24.57544542746569,0.12246392959009403
81,25.293331085689484,25.170705482442543,0.12262541402584662
82,24.526238981378143,24.4033781182829,0.12286092553819929
83,23.496033845124423,23.372854404348544,0.12317947357419938
84,22.645855454540758,22.52256363157242,0.1232919383932043
85,22.003716847253223,21.88032588252315,0.12339086507363294
86,20.905426509796627,20.78212806661293,0.12329830757524601
87,20.677672209563077,20.554048568483385,0.12362363603379992
88,20.029520832041584,19.905706819403107,0.12381362158154684
89,19.58251202295697,19.458936499540137,0.12357559532084793
90,19.0498783172123,18.926090946903937,0.12378734570962412
91,18.693624506551753,18.570112763258514,0.12351198423476446
92,18.19133132853836,18.067623562282986,0.12370762118586788
93,17.754265356316136,17.630716636698082,0.12354868429678457
94,17.189178466796875,17.06541717367828,0.12376115751014184
95,16.72848825606089,16.60467505076575,0.1238131567283913
96,16.292863472428902,16.169242576316552,0.1236211206547167
97,15.906052604554192,15.78249936381345,0.12355330066075401
98,15.953904489991526,15.830309509600282,0.12359479684678334
99,16.019551837255083,15.895858683914105,0.12369305431527436
100,15.63901475371507,15.515274370788898,0.12374038671059583
101,15.266975200996198,15.143256939277448,0.12371831785434137
102,14.502176436166915,14.378642087260252,0.12353422212853003
103,14.031511417772403,13.907962213748347,0.12354929926534178
104,13.859255997592179,13.735743446955604,0.12351243331949546
105,13.391797585462136,13.268431163969494,0.1233664246463271
106,13.127432202535962,13.00409088942109,0.12334146575322227
107,12.8970047885148,12.773798140268477,0.12320660535620634
108,12.115611646541211,11.992236747943535,0.12337479074165304
109,11.882140305937913,11.75876104768622,0.12337919391652263
110,11.717961548497437,11.594632991407284,0.12332868197607616
111,11.650603521437873,11.52732921781994,0.12327425063602508
112,11.242033135954035,11.118917798239087,0.12311544935539286
113,11.12914336673797,11.006025687727348,0.12311771559336829
114,11.142413669162327,11.019117486539972,0.1232961794686696
115,10.557047768244667,10.433976753678902,0.12307098933628627
116,10.805779270394138,10.682707690688037,0.12307160556631744
117,10.550916722211888,10.427583482530382,0.12333310911895107
118,10.098366712136244,9.974883952468792,0.12348270479333463
119,9.95949162881841,9.836199079241071,0.12329251804049053
120,9.461154917560558,9.337763791361814,0.12339114007495698
121,9.257971223699984,9.13473046519769,0.12324083166778403
