Epoch,Loss,BCE,KLD
1,2162.7749660326085,2162.7716145833333,0.003355490697034891
2,1416.1434895833333,1416.129093070652,0.014418752901795982
3,940.346195652174,940.3144474637681,0.0317594379618548
4,678.266649682971,678.2217532835145,0.04488423665364583
5,532.0798573369565,532.0270295516304,0.05283298941626065
6,444.60992413949276,444.5524258378623,0.057495101638462234
7,388.75011039402176,388.6895691802536,0.060538536914880724
8,350.9827530570652,350.9196501358696,0.06310124155403911
9,323.0860167572464,323.0214801290761,0.0645310526308806
10,300.92281334918476,300.85777145606886,0.06504337891288425
11,282.7016332653985,282.63644842617754,0.06518397711325383
12,267.47200945425726,267.40703266530795,0.06497971769692241
13,252.2854690330616,252.2203209918478,0.06514702327009561
14,239.33445708786232,239.2691859148551,0.06527053756990295
15,227.71408939085146,227.64593948143116,0.06815150578816732
16,215.6886761209239,215.61972797780797,0.06894920597905697
17,206.33853175951086,206.2684471240942,0.07008346405582151
18,197.0174564085145,196.94590268342392,0.07155271889506906
19,187.516455785779,187.442334692029,0.07412013938461524
20,180.85056470788044,180.77357195425725,0.07699195820352306
21,172.3888671875,172.30795261548914,0.08091450774151346
22,164.37109658061595,164.28766842164856,0.08343000550200974
23,156.8582625679348,156.7730553668478,0.08520738974861476
24,149.97505731997282,149.88861738564313,0.08644084170244742
25,144.25992767776268,144.1709033910779,0.08902237588080807
26,137.88250750113224,137.79111469655797,0.091391446624977
27,131.98938660552537,131.89560476109602,0.09378342490265335
28,126.19489144587862,126.09812400928442,0.0967680081077244
29,119.75543832087862,119.6561912647192,0.09924732083859651
30,114.52680947124094,114.42518469769021,0.10162429394929305
31,109.0583156419837,108.95456719882246,0.10374840791674628
32,105.3576759227808,105.25259425951087,0.105080973583719
33,101.07911430027174,100.97180211163949,0.10731208704519962
34,96.80228147644928,96.69369551064311,0.10858640048814856
35,92.03869275079258,91.92782884680706,0.11086365796517635
36,89.39370754076087,89.28191661005435,0.11179074480913688
37,86.4081450973732,86.29473010076993,0.11341559368631114
38,86.57890978826993,86.46462225430254,0.11428769498631575
39,82.0636959352355,81.94787243829258,0.11582345686097076
40,77.97693189538043,77.8598289600317,0.11710341909657354
41,73.51316979449729,73.39476194519928,0.11840752864229506
42,69.33624249886775,69.21742987149004,0.11881294457808785
43,67.1953952955163,67.07509411798007,0.12030072903287584
44,64.46346064028532,64.34235238337862,0.12110761835955192
45,61.4782859912817,61.3562450464221,0.12204015427741452
46,58.25782523777174,58.1351707569067,0.12265453407729882
47,56.3606983129529,56.237375099071556,0.12332342120184414
48,52.51976760643116,52.39583545629529,0.12393220127492711
